"","rbd","diff_4_D1","diff_4_D2","diff_4_D3D8","diff_4_D9","diff_4_D10"
"118","10246",0.0267110518805913,0.0104663654965339,0.0179771783290228,0.0937935126397799,0.0489192817519482
"119","10247",0.0904419798830934,-0.147169889325118,0.0438862734109604,0.0684247425739459,0.0399279889474792
"120","10250",0.127030691758609,0.173763701699397,0.123354033035021,0.0545076970678378,0.0883064833819701
"121","10251",-0.219179402366076,0.0472016973283458,-0.073528593547144,0.0392629117473752,0.00786819401508099
"122","10252",0.162252630371205,0.162696209565963,0.0230150379689914,0.100930237924703,0.0528250117725256
"123","10253",-0.0399946370287128,0.0441420332975898,0.0661085013763119,0.0100016244191762,0.0308420462960922
"124","10257",-0.05022911621557,-0.632269337062357,0.0194035486413742,0.0461162204504959,0.0328679157359867
"125","10259",-0.221010980086664,0.248462136807668,0.189752269689121,0.199722642221833,0.0875573086143989
"126","10260",0.486370237578751,0.265637886986457,0.12703875915985,-0.0118972033485498,-0.0116158220449467
"127","10262",0.0548080972916373,0.181220189141029,0.0745247082733609,-0.0436623325963058,0.0462177433330263
"128","10263",0.352867567201506,0.254642566176793,0.265202586316804,0.261888753765523,0.18115545764161
"129","10264",0.228295653286373,0.0620774621607826,0.0866375202642641,0.0306413977691882,0.039171170869332
"130","10265",-0.264491144186643,0.0232491479734978,0.0627861092181511,0.0376207532083532,0.0576622192571197
"131","10266",-0.041241642366451,0.0381097481562916,0.120541532450463,0.0876294385601841,-0.0668295017830464
"132","10267",0.410665378105895,-0.114430369481775,0.0695953642260613,0.285603869615355,0.171389679745914
"133","10268",0.19585123465944,0.0514181847461768,-0.033445865783976,0.0456686164333129,0.0707319843038791
"134","10269",0.0553767580058289,-0.664065139003773,-0.012890087956826,0.2554508209952,0.149590802552723
"135","10270",-0.159901731678879,-0.0602227967374986,-0.0149468967778477,0.0291754473554686,0.0785238003656715
"136","10271",-0.323488741779938,-0.0103879897994106,-0.0461421336399801,-0.013085757736081,-0.0126542104430789
"137","10272",0.100389676867596,0.259249608321258,0.0121257110500875,0.0270743743372199,0.0109638512280664
"138","10273",-0.195868460304219,0.157319289762366,0.133414780704946,0.0865881959581026,0.0818551236127437
"139","10277",0.172821280709123,-0.158255878771516,0.069129124400668,0.118077286308763,-0.113219882100212
"140","10278",0.216589350035512,0.120285632676062,0.105092859517728,0.11244089521107,0.17472382096363
"141","10279",0.252231964492165,0.11947035414632,0.11292581643276,0.19038164278036,0.165042804355603
"142","10280",-0.48736768305335,0.0951144023760377,0.0402839815536667,0.0352042571377099,0.0689502042945043
"143","10281",0.0296155217232195,0.417386564734807,0.0257889296609408,0.112109087891998,0.0566082153553534
"144","10282",-0.492215984459845,-0.385733230888647,-0.100316776921251,-0.296523655153044,0.116012691299587
"145","10283",-0.0588295966822826,0.1694585337114,0.120445624590906,0.0717091475977161,0.0818162322366432
"146","10285",-0.189983400818598,0.0780290481176181,0.0310628852534705,0.0743173581758678,0.0354678497678971
"147","10288",-0.204563854893006,0.108110335480448,-0.0118626562194096,0.00421764937907709,0.00403786296805675
"148","10290",0.115100125473281,0.0488442910506385,-0.0106708279950887,0.0373965736699794,0.0422746948894633
"149","10291",-0.201502268996042,-0.203438144558601,0.0438542042098142,0.121301039551106,0.0749235551268836
"150","10300",0.195393511792673,0.142292809395997,-0.0580364414310888,0.0880322656376934,0.0932414582733749
"151","10301",0.315768303963901,0.284024762711957,0.0626832338912803,0.195311600177088,0.164400150145066
"152","10302",0.096937460107635,0.12917275785231,-0.0850301536308159,0.0468981887776934,0.105999991413077
"153","10305",-0.0958852483671838,0.103292553135774,0.0929888368827025,0.136218231256891,0.139760785315385
"154","10306",0.160551561002574,0.0595163968853389,0.0944736674436706,0.131555725303101,0.0345532012575688
"155","10307",-0.251536809545798,0.088006279116481,0.0331620525190476,0.075120434826721,0.0744929925173958
"156","10313",0.0871801835436239,0.043014025024752,0.0494311871302535,0.0572071369136946,0.0288385415835453
"157","10315",0.0418797663060784,-0.190258339503629,-0.0643970437398309,0.0550407271253431,0.0479556215519498
"158","10320",0.0363743896404006,-0.0591993055107153,0.0246422806575509,0.0531342284940016,0.0523872254359598
"159","10321",-0.0259671494177348,0.00972577399877173,-0.0895785741659464,0.0000509205705504501,-0.0155477445616943
"160","10324",-0.164361261398521,-0.0396740140732122,-0.0427255847163921,0.0374089697613458,0.00717784377283037
"161","10326",0.0340857569201964,0.038251862131232,0.00365921781646161,0.0239470723194909,0.0165251308630325
"162","10327",0.0754978079411536,0.097062138969795,0.0105158669727642,-0.0374968035232387,0.0432232051053113
"163","10329",-0.525071381373094,-0.338677807746661,-0.0870205742200171,0.0722625322393866,0.0860770869536016
"164","10331",0.174187798353609,0.105975765109274,0.0246886307569936,0.0484127733687817,-0.25717713823507
"165","10332",0.0943063644089522,-0.0220333059119756,0.0104122901206557,0.0385951530605483,0.020637337288461
"166","10333",0.0134022005768749,-0.0770499537384676,0.0495371289018214,0.0174827870674195,-0.0885645646608886
"167","10334",-0.199460334190659,-0.19483670983309,0.0359909313649731,0.0382497971166664,0.0466462719043101
"168","10335",-0.619618868515947,0.0318962883826917,0.00702196914765152,0.000597135819480288,0.0235797731693502
"169","10336",-0.0503738740162746,0.0197649066913456,-0.0224965325316148,-0.0471574904734293,0.0685094095830466
"170","10337",0.136652467788543,0.191217442589123,0.14412304520133,0.116477323508628,0.130793968619728
"171","10338",-0.547127709830773,0.154779445541811,0.061772054775414,0.0375062559522926,0.0783946576115332
"172","10341",0.0385791064060664,0.0276546432568769,0.0231465440475193,0.0168722253539837,0.00982719997982728
"173","10344",0.0647250719735676,-0.0318519795206517,0.0224622517105196,0.0451447459229126,0.0558247077385182
"174","10345",-0.0264750552304028,-0.0759293146648072,0.00030202958884562,0.0802423079397386,-0.0538462815269173
"175","10346",0.116197025342133,0.0470202486758549,-0.0240727536402592,0.0906458030333338,0.0650894470234743
"176","10348",-0.0869804056540676,-0.113838458148398,0.00381600899176449,0.0395485869725141,0.0175228332697476
"177","10350",0.0892400589965534,0.0672415828309306,0.024475193169698,0.0308883346838725,0.0151558397837021
"178","10351",0.0908466809329187,0.0860274798023811,0.0367837822066851,0.0462210135074917,0.0320941903789201
"179","10352",-0.787364012488878,0.0889590783602628,-0.281355632747483,0.0374179347972818,-0.115890168408069
"180","10355",-0.123769581244408,-0.0458142806754279,0.0318107753960803,0.0176436146169732,0.0219175098105032
"181","10359",-0.617100985136102,0.111126753162695,0.0413708158101718,0.0488812318666276,0.0111048439324073
"182","10361",0.0041197676679674,0.000929495143648151,-0.0620427144289697,-0.305667393735684,0.00113213192190276
"183","10363",0.0119032938791387,0.0561733845817016,0.0582172242994089,0.0168947207735752,0.2579950896806
"184","10364",0.0255731887967067,-0.0414063364822527,0.0244281095610019,0.0977350206307447,0.0860663025324591
"185","10365",-0.182975837661871,0.0780630924680175,0.00578094349816538,0.0257755265913706,0.017700507181227
"186","10372",-0.584953445369461,0.0301805177809621,-0.0100579471466158,0.00375052712796609,0.0797888118020856
"187","10376",0.0830694972894707,-0.280407636823679,0.0620511459369255,0.01901204566351,0.0207677693259603
"188","10377",0.0228361434604634,-0.216251148149177,0.00586077626043668,-0.301726984670236,0.0734510411214115
"189","10385",-0.142149391470089,0.082773814949062,-0.0213466442917348,0.0540267066150691,0.0661395325550241
"190","10400",0.00152182274945101,-0.128637675668039,-0.0353635758838431,-0.00765059629575604,-0.00245888661892746
"191","10401",0.0414808539550433,-0.186793175813468,0.00676695733921862,0.0836962499788545,0.0149118509131332
"192","10403",-0.00997303249066128,0.0386815820927663,0.0167599406107419,0.00904671533059342,-0.159158193162639
"193","10404",-0.405930264494736,0.157360275684325,-0.0435608299629987,-0.00825625961987186,-0.0128783587872614
"194","10405",-0.997200094729969,-0.493832619744206,-0.0777416945477065,0.00120183622717918,0.0255161123470333
"195","10407",-0.0550979406374933,-0.0206355297344706,0.0574299647821137,0.0744516801267888,0.0207060359309258
"196","10409",-0.00713624257690215,-0.0048694698255205,-0.0635686669113548,-0.00210182570948403,-0.00820658643515726
"197","10410",-0.501031812429271,-0.487415655375568,-0.0932856297658076,-0.00471003546183946,-0.0084774386956934
"198","10411",0.030644608259116,-0.164136990430272,0.0273276292426099,0.017032034711063,0.0136198249584066
"199","10412",0.55442710089905,0.592181122420925,0.538974533841842,0.623342740786284,0.577521739680388
"200","10413",-0.0445519420111281,-0.0724013288076046,-0.0883099085807406,0.0470209867973735,0.0444487116140827
"201","10415",-0.140263659154097,0.0345673952882326,0.0355327494053935,0.0590252704291404,0.0308026365931016
"202","10420",-0.0957846613393717,0.143289804851838,0.149600367684874,0.162937698131022,0.144195577328897
"203","10421",-0.0877984821504392,-0.171719848613537,-0.0888697196862201,0.00469360614959979,0.0228940012222226
"204","10422",0.0816321413597496,0.201999842907305,0.181724550151567,0.105344361795497,0.0949265174630862
"205","10424",-0.0107763685818478,-0.00211084849270282,-0.0828749450963655,-0.0032015389401816,-0.336117123662221
"206","10425",-0.0530461232759626,0.120843345447352,-0.0174886802758099,0.0229168650399302,0.0201778859849427
"207","10426",-0.0109842815646679,0.133663280005611,-0.0721213455593359,0.00515108760823813,0.0352626827136397
"208","10427",-0.239639842536566,0.128577028324165,0.0692289064136086,0.018189332543648,0.0259026781550965
"209","10428",0.269506188595692,0.145551173616987,-0.061531769575298,0.0649888605003002,0.177204542476906
"210","10429",-0.626378710815092,0.0856949393973118,-0.0442569763373628,0.0249320761083229,0.03591735922349
"211","10430",-0.0469606530297405,0.134592474284176,0.0103821716407693,0.0435122484320968,0.0871909778130499
"212","10432",-0.138121648207928,0.0572194953339985,0.1965489007701,0.146543370708478,0.216434085396905
"213","10433",0.0227084581603708,-0.118737038688894,-0.147666214002426,0.0230125189890691,0.0498933014503562
"214","10436",0.264492024729755,0.106676961687655,-0.0596443574141329,0.0310728074631211,0.00909103767171815
"215","10444",0.00508847700464155,-0.442108457026072,0.0317302926184365,0.0238379400926013,0.0220973044307476
"216","10447",-0.0815211002930353,0.071798295586012,-0.0158818459735437,-0.0955508288686641,0.087902755796436
"217","10450",0.0333971556997132,0.0422075189953172,-0.00565882014003793,0.021925450146137,0.032488811609482
"218","10455",0.11964210064599,0.0817339424879986,0.0256976897191048,0.0768899835616792,0.0227431699912386
"219","10457",0.0505201535271529,0.0866092420068513,-0.0130860327846964,0.0682912268132072,0.00529527394456875
"220","10458",-0.0539388450282546,0.124945142317931,0.0166765550087643,0.0702907689875281,0.0846952905005764
"221","10459",0.105607342386384,0.0554718606555719,-0.0144259266499633,0.0229965085707765,0.0506837980636662
"222","10461",0.0257826730551241,-0.153358824021282,0.0709563865450051,0.0102152121362618,0.0295427742976951
"223","10462",-0.367520463648333,0.0834953911850543,0.0118423284478433,0.133217245700261,0.00794699805550547
"224","10464",0.0265822748302287,0.0478368128957407,-0.105955556362842,0.0256923817605025,0.0360769559668387
"225","10465",0.0685659666260393,0.0601404024597889,0.0657117159328561,0.0636633526063884,0.0837337203949414
"226","10470",0.0572184397139071,-0.0679329357510481,0.0199216098473963,0.0264250248234776,0.063117596057488
"227","10472",0.0144397444442819,0.157977035560253,-0.00510303008538704,0.0286404939993111,0.0435791122993865
"228","10473",-0.10087857911289,-0.158054777994003,-0.104595381030043,0.0084122370511035,-0.00343626396860519
"229","10474",-0.0339702571086793,-0.10941980894031,0.00334274717826399,-0.0185106501067339,0.0288311576025102
"230","10475",0.0794237617458941,0.057700722921756,-0.00127349780665498,0.0449993081996919,-0.0798643412996516
"231","10476",0.0653086518541171,0.0917333787659765,0.0255078942110126,-0.0187976634717517,0.026998788582944
"232","10478",0.0679900542187085,-0.0563960999694547,0.0667209935497126,0.0635102863487284,0.0551021881841507
"233","10479",-0.193644285747068,0.0377659731603496,0.00557686576143035,0.0155313615511415,0.0206832001721942
"234","10482",-0.708943389845831,-0.200838681771162,0.0228066077878066,-0.290609808477246,0.02766756368467
"235","10484",0.0456004914397288,0.0200210086598777,-0.0033979665749545,0.271123482273535,0.0052710953838474
"236","10487",0.0687813726970292,0.0773698582676143,0.0352585989413152,0.0332823510130494,0.0093099619994611
"237","10488",-0.124261854892625,0.0426316329229269,0.00497640209272809,0.0312427398944539,-0.145602873840047
"238","10489",0.0462023613220673,0.0931240448857796,-0.000467329592449883,0.0357772781146551,0.0390193348712264
"239","10491",0.117325449183338,0.0863210983485863,0.0499586946733552,0.0420942478753116,-0.0780022750505323
"240","10492",0.110223021861122,-0.43203066608972,0.00305900735377751,-0.286462619098992,-0.267063788008018
"241","10493",0.106899042603851,0.12938625242214,-0.0446489341179513,-0.286094389007409,0.0754502736316615
"242","10495",0.068098938378284,0.0363744462218351,0.0297237701746789,0.0861081115485391,0.0253075903244088
"243","10497",0.0492354144377632,0.123918037864618,0.0402246082370871,0.0437215572002516,-0.0419768975852937
"244","10500",0.0606171327920089,-0.200289707129338,-0.00612305255993628,0.0981952004572524,0.0409015402794926
"245","10501",0.329071028565061,0.199576565975144,0.0677787740274569,0.0662087739154219,0.149453805437871
"246","10502",0.0784546470478478,0.09123803356027,0.0694247538047225,0.0520471659914561,0.0672010902491451
"247","10503",0.0732531683240442,0.0785205377259155,0.0526504818221597,0.0377335007845514,0.0561343511748382
"248","10505",-0.225345791726045,-0.0202142196293182,0.0507146637354854,-0.076801726606135,0.0368183214471814
"249","10506",0.015140408001861,0.105708673908598,0.00861805388750081,0.0667860537376798,0.0727879032917192
"250","10513",-0.0374114801669441,-0.0252194462648547,-0.0245104580238671,-0.0235635370813734,-0.0231319897883711
"251","10515",-0.0312573458073619,-0.0356089133637519,0.00217467787938641,-0.103661293239018,0.00759181338791282
"252","10516",-0.543819308673354,-0.135417859022303,-0.0803767084119208,0.023256383564235,0.0450843620310757
"253","10519",0.0514980521130641,0.0296241627187592,0.065866478678936,0.0437024734039099,0.0409342842796557
"254","10520",-0.0618374999273457,-0.205190065591931,0.0622504532220256,0.0614978928199071,0.0669240483610966
"255","10524",0.0825389384498953,0.103182586449899,0.0177720891999813,0.0631236723701857,0.0646350202246612
"256","10527",-0.111634670515235,-0.113621217227906,0.00355154397787683,0.056198049942715,0.108803221902307
"257","10529",-0.406720082676853,-0.903311547259463,0.070194465555021,0.0135164264376899,0.0597073373870084
"258","10530",0.239251252685351,0.0949208853946769,-0.0358501884564149,-0.961111837559155,0.00725700672570495
"259","10540",0.0387737517944791,0.026152655051725,-0.127047680436447,0.0273326922470059,0.0271814384754023
"260","10542",-0.522871072916649,-0.162985773829206,0.00944310603010223,0.0408346403423485,0.0404351323011781
"261","10546",-0.022932231868779,0.0363572072192938,-0.053903119509209,0.0618649772599821,0.0421742892222901
"262","10547",0.0790857436090222,0.12169657504226,0.016872888128716,0.0856611663193603,0.025178915401041
"263","10548",-0.178760467342392,0.305461496064633,0.0767394549620839,0.059713165541484,0.0437542080626688
"264","10550",0.10295489967663,0.0714269375797552,-0.0147376989850502,0.0856985358818463,0.0564563276894169
"265","10553",0.0506738703902632,-0.114361451521667,0.0472201490130661,0.0383862127619397,0.0467916034469608
"266","10554",0.237194003029618,-0.471823783987721,0.00980585841765202,-0.00293037253974182,-0.0133116722722644
"267","10555",0.0664003360952302,-0.632992003411946,0.0240244017871234,0.055038779710387,0.00748741815718723
"268","10556",-0.0816297737581115,0.164845405406664,0.0912697050504178,0.0455776679959916,0.0372884691454169
"269","10557",-0.191428114250775,-0.070450227340049,0.0349945951228258,0.0581269898349821,-0.135037879655206
"270","10558",-0.318395852176456,0.111734560119931,0.124569125565633,0.0343953097121354,0.0249895705537285
"271","10559",0.383457709159058,-0.265223859125782,-0.0984668023853258,0.0777175173519959,0.0154642199190046
"272","10560",-0.160920307464007,0.0468987791878092,0.0172114808941007,0.0682318056062421,0.0343528845718181
"273","10561",0.0210461307647982,0.0184070765134833,-0.0281952516576068,-0.00203952936685137,0.0161443530497029
"274","10563",-0.0385198971839733,-0.316429580374426,-0.00926062179642562,0.0474306301588823,0.0338936596836724
