"","rbd","cluster","Avg. SIMCE Lang","Avg. SIMCE Math","Public","SEP status","% Priority Students","Diff D1 GPA","Diff D2 GPA","Diff D9 GPA","Diff D10 GPA"
"49","25048",1,278,271,0,0,0.061914,-0.200940472994532,0.088089345395565,0.0585662963986396,0.0343197110891342
"50","8841",1,271,283,0,1,0.403308,-0.0368247041038491,-0.00132279280353997,0.0312655164186771,-0.0803542276471854
"51","10151",1,293,281,0,1,0.625177,-0.123862201997212,0.0523298308849335,0.0515530091524125,0.0412330247296228
"52","11854",1,247,239,0,1,0.469697,0.0952172884941102,-0.170854078233242,0.069531206091245,0.0578980623185634
"53","25157",1,248,250,0,1,0.710089,0.013159759491682,0.129658316511374,0.0278253427573613,0.0945662505924701
"54","25561",1,247,242,0,1,0.732075,0.191429511383176,0.0491345014174779,-0.188108703643084,0.0825105553865433
"55","9117",1,253,242,1,1,0.679834,-0.0412522834539413,-0.0836477492864316,0.0503763351837794,0.0459978317022324
"56","12079",1,210,207,1,1,0.751634,0.0420920135577519,0.0350576547905803,0.0119983712169859,0.0126277974247933
"57","9308",1,247,240,0,1,0.692464,0.0260773383577665,0.0257571506500244,0.0127813415867942,0.0535650524497032
"58","24876",1,222,214,1,1,0.786192,0.0820941620506347,-0.192888880868753,0.0354092674454053,0.0503808745741844
"59","11837",1,254,248,0,1,0.735849,0.206303424537182,0.255207089073956,0.0382997100055218,0.00753106296062467
"60","11906",1,265,265,0,1,0.52583,-0.103717633287112,0.0671291641394297,0.0202850851913293,0.0207039748628934
"61","10247",1,301,319,0,1,0.276596,-0.00864881560206421,0.0605089702010154,0.103994237631559,0.0338085997104645
"62","9780",1,255,267,0,1,0.662009,0.0489199633234076,-0.00436697264512387,0.0517331211765607,0.0846963154524565
"63","10608",1,258,272,0,0,0.324201,-0.00339296470085781,0.102465141245297,0.0420274177193641,0.0328393638796276
"64","25919",NA,294,258,0,0,0.269962,NA,NA,NA,NA
"65","24946",1,275,272,0,1,0.611529,-0.0217929680583377,0.00984343258397913,0.0280092260956764,0.0216827506442433
"66","10159",1,247,250,0,1,0.613139,0.0612399843335152,0.100285216569901,-0.303155590176582,0.0665922948718071
"67","24972",1,281,269,0,1,0.453374,0.0834663243757354,0.071386320779198,0.0344835384402956,0.0521884102423986
"68","26219",1,257,261,0,1,0.790036,0.169892950057983,0.166852208773295,0.0582129687070847,0.0525450576841832
"69","10246",1,268,285,0,1,0.328335,0.0302254824275556,-0.0273066961223429,0.0493190860206431,0.0483583093434572
"70","10193",1,268,264,0,1,0.574751,0.128372796465244,0.101636389626397,0.042591275440322,0.0340541001409292
"71","26053",1,279,282,0,0,0.174194,0.0556001458472456,0.0642664839462801,0.0215400946140289,0.0630781610608101
"72","24767",1,278,273,0,1,0.277632,0.0891081481088292,0.108275551994642,0.0274252786487341,0.0209496485193571
"73","25256",1,263,260,0,0,0.307597,0.0158927664431658,-0.0367826919257641,-0.0280516346693038,0.0551246874034405
"74","9673",1,263,270,0,1,0.624211,0.168963536340743,0.0658836702325127,-0.055649385035038,0.0709876772463321
"75","25282",1,288,283,0,1,0.314969,0.0080258584395051,0.057645082399249,-0.117112602165767,0.0128738699108362
"76","10351",1,247,245,0,1,0.332203,0.0887860981374979,0.0876272710732051,0.0971862094317164,0.0544683063030242
"77","8849",1,271,278,0,1,0.212481,-0.0215045662224292,0.0673649567961693,0.0224312172830105,0.0749883740395307
"78","25082",1,269,292,0,1,0.681051,0.0641446904838086,-0.0659160855412483,0.0783244264977319,0.0465220367908478
